1908,[1, 27, 59, 187, 17]
1909,[0, 7, 70, 169, 12]
1910,[0, 23, 124, 101, 8]
1911,[1, 25, 131, 77, 14]
1912,[1, 9, 84, 180, 10]
1913,[1, 15, 47, 101, 13]
1914,[0, 3, 29, 232, 14]
1915,[1, 0, 27, 29, 6]
1916,[0, 10, 111, 118, 18]
1917,[0, 11, 8, 233, 9]
1918,[0, 13, 3, 134, 12]
1919,[0, 10, 35, 225, 13]
1920,[1, 29, 79, 184, 11]
1921,[0, 2, 40, 88, 20]
1922,[1, 0, 35, 137, 2]
1923,[1, 3, 97, 104, 19]
1924,[1, 17, 37, 88, 18]
1925,[0, 8, 18, 101, 18]
1926,[1, 13, 66, 185, 19]
1927,[1, 12, 62, 201, 4]
1928,[0, 7, 41, 160, 19]
1929,[0, 21, 98, 205, 9]
1930,[0, 26, 25, 17, 17]
1931,[1, 1, 63, 194, 2]
1932,[1, 19, 115, 15, 14]
1933,[1, 25, 99, 155, 1]
1934,[0, 5, 18, 193, 9]
1935,[1, 26, 45, 172, 1]
1936,[0, 15, 43, 168, 15]
1937,[1, 13, 105, 84, 2]
1938,[1, 25, 50, 61, 9]
1939,[1, 17, 78, 28, 15]
1940,[1, 29, 94, 225, 14]
1941,[1, 18, 120, 122, 3]
1942,[1, 13, 51, 51, 8]
1943,[1, 25, 70, 112, 4]
1944,[0, 25, 87, 140, 0]
1945,[0, 0, 68, 43, 20]
1946,[1, 16, 15, 220, 16]
1947,[0, 13, 124, 222, 7]
1948,[1, 21, 130, 139, 3]
1949,[0, 27, 120, 149, 12]
1950,[0, 23, 45, 102, 5]
1951,[0, 19, 73, 177, 5]
1952,[1, 18, 97, 44, 1]
1953,[0, 24, 79, 24, 9]
1954,[0, 6, 20, 106, 5]
1955,[0, 18, 90, 157, 12]
1956,[0, 11, 116, 17, 18]
1957,[1, 27, 61, 92, 12]
1958,[1, 21, 22, 101, 2]
1959,[1, 23, 44, 95, 16]
1960,[0, 19, 50, 213, 11]
1961,[1, 1, 12, 179, 11]
1962,[0, 24, 135, 90, 17]
1963,[1, 3, 97, 168, 15]
1964,[1, 6, 120, 91, 14]
1965,[0, 10, 76, 19, 1]
1966,[0, 5, 74, 6, 4]
1967,[1, 3, 78, 70, 8]
1968,[0, 26, 64, 58, 0]
1969,[0, 22, 11, 224, 8]
1970,[1, 18, 112, 36, 11]
1971,[0, 12, 100, 45, 18]
1972,[1, 20, 49, 78, 19]
1973,[1, 23, 126, 112, 3]
1974,[1, 3, 83, 194, 11]
1975,[1, 5, 33, 80, 5]
1976,[0, 28, 87, 40, 17]
1977,[1, 5, 74, 219, 1]
1978,[0, 5, 87, 196, 15]
1979,[1, 1, 98, 43, 16]
1980,[0, 14, 61, 139, 11]
1981,[0, 29, 14, 131, 5]
1982,[1, 17, 113, 96, 19]
1983,[1, 20, 10, 59, 9]
1984,[0, 5, 136, 3, 1]
1985,[1, 0, 24, 144, 8]
1986,[1, 24, 121, 42, 17]
1987,[0, 16, 71, 150, 6]
1988,[0, 25, 93, 213, 14]
1989,[0, 28, 7, 215, 4]
1990,[0, 29, 107, 86, 15]
1991,[1, 1, 10, 196, 0]
1992,[0, 26, 40, 201, 15]
1993,[1, 8, 121, 142, 12]
1994,[1, 23, 22, 64, 11]
1995,[0, 0, 47, 203, 6]
1996,[0, 9, 125, 131, 5]
1997,[1, 24, 128, 129, 20]
1998,[0, 1, 128, 18, 14]
1999,[1, 7, 106, 216, 16]
2000,[1, 3, 88, 174, 1]
2001,[0, 17, 135, 42, 6]
2002,[0, 24, 127, 144, 3]
2003,[0, 26, 55, 97, 2]
2004,[1, 16, 36, 21, 0]
2005,[1, 17, 7, 186, 16]
2006,[1, 29, 29, 149, 7]
2007,[1, 16, 115, 69, 11]
2008,[1, 23, 126, 81, 9]
2009,[0, 0, 48, 188, 10]
2010,[1, 11, 91, 182, 15]
2011,[0, 6, 33, 182, 2]
2012,[1, 2, 52, 70, 12]
2013,[0, 29, 113, 117, 16]
2014,[0, 24, 103, 102, 16]
2015,[0, 3, 56, 219, 15]
2016,[0, 25, 62, 116, 11]
2017,[1, 11, 56, 54, 0]
2018,[1, 15, 40, 161, 2]
2019,[0, 20, 96, 224, 14]
2020,[1, 24, 5, 25, 17]
2021,[1, 11, 54, 93, 14]
2022,[0, 11, 46, 121, 15]
2023,[1, 28, 127, 102, 13]
2024,[1, 11, 32, 139, 15]
2025,[0, 15, 113, 54, 15]
2026,[0, 5, 48, 222, 20]
2027,[1, 20, 7, 232, 6]
2028,[1, 6, 120, 164, 5]
2029,[0, 13, 22, 216, 6]
2030,[0, 12, 51, 189, 19]
2031,[0, 5, 61, 156, 4]
2032,[1, 22, 106, 119, 19]
2033,[0, 14, 49, 46, 20]
2034,[0, 13, 22, 160, 17]
2035,[1, 18, 30, 140, 7]
2036,[1, 18, 111, 76, 3]
2037,[1, 4, 43, 187, 13]
2038,[0, 1, 104, 171, 9]
2039,[1, 22, 21, 96, 20]
2040,[0, 20, 80, 182, 8]
2041,[1, 0, 128, 13, 6]
2042,[0, 9, 127, 206, 1]
2043,[1, 25, 131, 87, 12]
2044,[1, 11, 51, 25, 15]
2045,[0, 27, 26, 12, 3]
2046,[0, 0, 104, 60, 19]
2047,[0, 13, 81, 164, 12]
2048,[0, 2, 62, 69, 8]
2049,[0, 4, 37, 192, 3]
2050,[0, 25, 98, 202, 4]
2051,[0, 0, 111, 193, 5]
2052,[1, 24, 123, 92, 8]
2053,[0, 17, 20, 58, 19]
2054,[0, 28, 85, 180, 0]
2055,[0, 17, 39, 94, 5]
2056,[1, 1, 25, 72, 11]
2057,[1, 21, 66, 130, 7]
2058,[0, 0, 9, 185, 18]
2059,[1, 28, 24, 19, 10]
2060,[1, 8, 125, 208, 2]
2061,[1, 20, 54, 65, 2]
2062,[1, 15, 52, 45, 20]
2063,[0, 13, 75, 178, 0]
2064,[0, 26, 107, 142, 14]
2065,[1, 14, 110, 169, 9]
2066,[0, 8, 106, 130, 14]
2067,[0, 9, 127, 57, 10]
2068,[1, 23, 72, 120, 9]
2069,[0, 3, 92, 88, 15]
2070,[1, 11, 16, 153, 1]
2071,[1, 10, 85, 221, 0]
2072,[0, 17, 61, 166, 10]
2073,[1, 8, 7, 156, 19]
2074,[1, 14, 69, 166, 16]
2075,[0, 23, 13, 73, 14]
2076,[0, 19, 132, 125, 7]
2077,[0, 19, 83, 31, 16]
2078,[0, 9, 39, 29, 14]
2079,[1, 23, 39, 230, 6]
2080,[0, 28, 91, 2, 16]
2081,[1, 9, 130, 109, 4]
2082,[1, 25, 37, 191, 8]
2083,[0, 24, 96, 124, 4]
2084,[0, 17, 113, 37, 2]
2085,[1, 1, 88, 103, 2]
2086,[0, 21, 60, 74, 6]
2087,[1, 24, 74, 215, 15]
2088,[0, 14, 6, 181, 14]
2089,[0, 16, 112, 216, 18]
2090,[1, 15, 94, 184, 6]
2091,[0, 13, 120, 106, 19]
2092,[1, 28, 12, 208, 1]
2093,[1, 28, 114, 136, 11]
2094,[1, 4, 136, 177, 11]
2095,[1, 20, 33, 189, 9]
2096,[0, 6, 99, 52, 9]
2097,[0, 5, 58, 70, 13]
2098,[1, 4, 121, 171, 2]
2099,[1, 21, 22, 226, 19]
2100,[0, 29, 37, 213, 11]
2101,[1, 11, 45, 66, 8]
2102,[1, 28, 57, 205, 16]
2103,[1, 14, 87, 174, 6]
2104,[1, 0, 95, 128, 10]
2105,[1, 1, 6, 48, 14]
2106,[0, 19, 92, 29, 20]
2107,[1, 5, 54, 53, 7]
2108,[1, 2, 31, 115, 3]
2109,[0, 21, 24, 11, 15]
2110,[1, 18, 5, 57, 2]
2111,[1, 27, 118, 95, 11]
2112,[1, 4, 98, 143, 11]
2113,[0, 11, 58, 25, 4]
2114,[1, 8, 130, 79, 14]
2115,[0, 2, 21, 226, 6]
2116,[0, 2, 84, 15, 3]
2117,[0, 26, 130, 33, 16]
2118,[0, 28, 65, 3, 9]
2119,[0, 14, 83, 167, 15]
2120,[0, 27, 83, 48, 1]
2121,[0, 4, 96, 28, 10]
2122,[0, 3, 88, 192, 4]
2123,[1, 21, 118, 61, 13]
2124,[1, 20, 102, 217, 15]
2125,[0, 13, 33, 140, 8]
2126,[1, 15, 68, 194, 9]
2127,[1, 7, 127, 138, 14]
2128,[1, 8, 107, 193, 3]
2129,[0, 9, 55, 7, 8]
2130,[1, 2, 93, 121, 20]
2131,[0, 6, 13, 12, 17]
2132,[1, 26, 79, 104, 5]
2133,[0, 29, 82, 150, 17]
2134,[0, 21, 59, 120, 20]
2135,[1, 3, 84, 99, 16]
2136,[0, 23, 135, 59, 3]
2137,[0, 10, 12, 225, 16]
2138,[0, 24, 31, 205, 0]
2139,[1, 9, 27, 48, 11]
2140,[0, 28, 64, 70, 8]
2141,[0, 16, 95, 30, 18]
2142,[0, 5, 88, 92, 12]
2143,[0, 20, 116, 148, 2]
2144,[0, 19, 74, 37, 11]
2145,[0, 13, 25, 150, 12]
2146,[1, 17, 109, 42, 5]
2147,[1, 12, 32, 101, 17]
2148,[0, 9, 50, 164, 6]
2149,[1, 27, 62, 66, 18]
2150,[1, 29, 46, 164, 6]
2151,[1, 3, 80, 51, 0]
2152,[1, 11, 1, 31, 4]
2153,[0, 14, 69, 123, 20]
2154,[1, 23, 100, 118, 5]
2155,[0, 28, 64, 213, 16]
2156,[0, 15, 94, 101, 2]
2157,[1, 6, 47, 43, 4]
2158,[0, 15, 34, 134, 12]
2159,[1, 5, 47, 41, 20]
2160,[1, 25, 58, 158, 17]
2161,[0, 9, 39, 168, 5]
2162,[0, 23, 13, 47, 13]
2163,[1, 10, 90, 70, 12]
2164,[1, 8, 34, 77, 12]
2165,[1, 24, 63, 88, 11]
2166,[1, 21, 33, 153, 2]
2167,[0, 20, 80, 79, 0]
2168,[1, 1, 105, 68, 19]
2169,[1, 21, 60, 178, 6]
2170,[1, 21, 21, 85, 2]
2171,[1, 15, 47, 83, 19]
2172,[1, 14, 75, 112, 18]
2173,[0, 6, 70, 41, 20]
2174,[0, 6, 9, 176, 19]
2175,[1, 4, 92, 117, 15]
2176,[1, 23, 32, 174, 11]
2177,[0, 1, 18, 5, 12]
2178,[0, 7, 101, 108, 16]
2179,[0, 29, 127, 129, 1]
2180,[0, 11, 85, 147, 14]
2181,[1, 10, 26, 177, 11]
2182,[0, 6, 24, 105, 15]
2183,[0, 18, 107, 40, 0]
2184,[1, 27, 37, 211, 11]
2185,[1, 1, 123, 161, 10]
2186,[0, 18, 26, 95, 17]
2187,[0, 11, 0, 58, 18]
2188,[0, 7, 81, 200, 4]
2189,[0, 23, 13, 72, 17]
2190,[0, 23, 47, 87, 11]
2191,[1, 25, 28, 38, 20]
2192,[1, 19, 2, 37, 11]
2193,[1, 20, 8, 133, 6]
2194,[1, 15, 29, 170, 1]
2195,[1, 6, 115, 20, 12]
2196,[0, 29, 21, 85, 4]
2197,[0, 9, 109, 169, 5]
2198,[1, 7, 133, 208, 6]
2199,[0, 7, 91, 159, 16]
2200,[0, 4, 31, 227, 15]
2201,[1, 22, 7, 150, 7]
2202,[0, 29, 68, 172, 1]
2203,[0, 20, 31, 204, 8]
2204,[0, 0, 106, 95, 15]
2205,[0, 28, 118, 230, 10]
2206,[0, 22, 49, 79, 5]
2207,[1, 7, 17, 26, 10]
2208,[1, 5, 70, 229, 10]
2209,[0, 16, 53, 218, 14]
2210,[1, 0, 64, 120, 1]
2211,[0, 21, 37, 212, 5]
2212,[1, 12, 104, 104, 18]
2213,[1, 18, 16, 75, 12]
2214,[1, 27, 63, 113, 15]
2215,[0, 12, 110, 103, 15]
2216,[1, 29, 86, 71, 1]
2217,[0, 19, 37, 209, 11]
2218,[1, 18, 56, 170, 15]
2219,[0, 12, 129, 194, 3]
2220,[0, 14, 80, 70, 11]
2221,[0, 24, 115, 57, 15]
2222,[0, 0, 55, 197, 5]
2223,[0, 26, 134, 118, 15]
2224,[1, 16, 111, 32, 5]
2225,[0, 5, 29, 2, 12]
2226,[0, 26, 77, 14, 17]
2227,[0, 12, 118, 48, 1]
2228,[1, 6, 26, 60, 12]
2229,[0, 4, 31, 228, 16]
2230,[0, 7, 126, 137, 10]
2231,[1, 23, 47, 175, 20]
2232,[1, 1, 66, 110, 0]
2233,[0, 22, 120, 3, 10]
2234,[0, 20, 79, 210, 4]
2235,[0, 9, 27, 18, 7]
2236,[1, 18, 27, 207, 19]
2237,[0, 1, 124, 56, 8]
2238,[0, 28, 57, 30, 7]
2239,[1, 29, 20, 154, 19]
2240,[1, 13, 14, 147, 5]
2241,[0, 8, 78, 139, 3]
2242,[0, 26, 69, 49, 11]
2243,[0, 25, 111, 33, 4]
2244,[1, 28, 6, 204, 14]
2245,[1, 28, 42, 181, 10]
2246,[0, 12, 73, 193, 2]
2247,[0, 15, 82, 84, 9]
2248,[1, 16, 115, 131, 19]
2249,[0, 18, 95, 221, 12]
2250,[1, 4, 96, 23, 12]
2251,[1, 10, 1, 190, 11]
2252,[1, 19, 35, 232, 2]
2253,[0, 24, 20, 200, 14]
2254,[0, 29, 123, 104, 10]
2255,[0, 15, 9, 19, 6]
2256,[1, 10, 100, 28, 19]
2257,[1, 23, 131, 57, 13]
2258,[0, 26, 60, 168, 12]
2259,[1, 24, 78, 145, 18]
2260,[1, 4, 54, 47, 19]
2261,[1, 7, 86, 6, 8]
2262,[0, 25, 32, 18, 5]
2263,[1, 5, 131, 147, 3]
2264,[1, 2, 100, 31, 10]
2265,[1, 10, 79, 109, 3]
2266,[0, 12, 8, 220, 5]
2267,[0, 20, 41, 143, 0]
2268,[0, 20, 29, 127, 11]
2269,[1, 9, 48, 148, 19]
2270,[1, 21, 65, 73, 16]
2271,[0, 26, 34, 142, 18]
2272,[0, 27, 2, 52, 10]
2273,[1, 13, 28, 146, 8]
2274,[1, 9, 99, 190, 4]
2275,[1, 29, 19, 189, 8]
2276,[1, 12, 136, 127, 1]
2277,[0, 6, 55, 107, 8]
2278,[0, 24, 50, 105, 1]
2279,[0, 7, 134, 10, 14]
2280,[0, 7, 110, 5, 7]
2281,[1, 4, 52, 231, 9]
2282,[0, 3, 11, 0, 17]
2283,[0, 0, 125, 14, 5]
2284,[0, 11, 9, 221, 5]
2285,[0, 29, 33, 197, 19]
2286,[0, 10, 35, 45, 11]
2287,[0, 16, 63, 104, 5]
2288,[0, 7, 60, 122, 18]
2289,[1, 19, 6, 70, 0]
2290,[1, 25, 20, 231, 0]
2291,[1, 22, 88, 193, 17]
2292,[1, 2, 83, 208, 1]
2293,[0, 4, 51, 78, 11]
2294,[0, 25, 119, 46, 17]
2295,[1, 29, 6, 110, 13]
2296,[1, 14, 16, 214, 12]
2297,[0, 27, 101, 102, 14]
2298,[1, 29, 4, 133, 8]
2299,[0, 4, 28, 152, 5]
2300,[0, 21, 8, 124, 17]
2301,[0, 26, 130, 17, 5]
2302,[1, 6, 73, 191, 15]
2303,[0, 25, 77, 204, 16]
2304,[1, 24, 12, 129, 16]
2305,[1, 5, 108, 52, 5]
2306,[0, 6, 15, 114, 5]
2307,[0, 18, 53, 44, 14]
2308,[0, 26, 43, 68, 7]
2309,[1, 14, 113, 199, 14]
2310,[0, 26, 11, 204, 6]
2311,[0, 6, 10, 200, 3]
2312,[0, 24, 64, 45, 3]
2313,[1, 20, 131, 81, 19]
2314,[1, 8, 89, 51, 18]
2315,[0, 24, 54, 156, 17]
2316,[0, 12, 98, 125, 14]
2317,[1, 29, 128, 163, 16]
2318,[0, 0, 102, 13, 18]
2319,[0, 16, 108, 130, 12]
2320,[0, 22, 127, 29, 6]
2321,[0, 9, 10, 25, 12]
2322,[1, 23, 11, 7, 0]
2323,[1, 9, 64, 209, 1]
2324,[0, 26, 128, 48, 12]
2325,[0, 23, 37, 209, 13]
2326,[1, 11, 53, 106, 5]
2327,[1, 6, 134, 108, 0]
2328,[1, 4, 65, 84, 14]
2329,[0, 12, 61, 209, 17]
2330,[0, 23, 89, 116, 15]
2331,[1, 8, 30, 20, 10]
2332,[0, 23, 55, 78, 10]
2333,[1, 9, 131, 155, 13]
2334,[1, 6, 84, 79, 4]
2335,[0, 15, 126, 3, 12]
2336,[1, 8, 43, 150, 13]
2337,[0, 10, 83, 162, 16]
2338,[0, 18, 22, 21, 13]
2339,[0, 26, 67, 113, 19]
2340,[1, 8, 110, 17, 19]
2341,[1, 20, 62, 110, 2]
2342,[0, 25, 9, 52, 19]
2343,[1, 16, 74, 34, 13]
2344,[1, 29, 106, 53, 12]
2345,[0, 18, 33, 99, 12]
2346,[0, 1, 83, 205, 5]
2347,[0, 10, 12, 13, 3]
2348,[0, 4, 21, 196, 14]
2349,[0, 26, 93, 142, 15]
2350,[0, 6, 54, 154, 4]
2351,[1, 29, 68, 84, 10]
2352,[1, 21, 75, 30, 16]
2353,[1, 4, 57, 221, 11]
2354,[0, 21, 36, 98, 13]
2355,[0, 19, 108, 26, 4]
2356,[1, 12, 82, 136, 9]
2357,[1, 24, 6, 103, 1]
2358,[1, 0, 16, 187, 20]
2359,[0, 28, 3, 205, 14]
2360,[1, 25, 59, 11, 4]
2361,[1, 2, 133, 216, 12]
2362,[0, 18, 15, 52, 6]
2363,[1, 1, 31, 64, 8]
2364,[0, 16, 67, 92, 9]
2365,[0, 20, 29, 75, 0]
2366,[1, 5, 82, 201, 2]
2367,[0, 5, 2, 19, 2]
2368,[1, 9, 45, 190, 20]
2369,[0, 29, 123, 69, 12]
2370,[1, 29, 38, 45, 11]
2371,[1, 8, 128, 211, 3]
2372,[1, 26, 131, 35, 20]
2373,[0, 20, 22, 163, 13]
2374,[1, 26, 89, 190, 12]
2375,[0, 18, 67, 19, 11]
2376,[0, 20, 100, 180, 8]
2377,[1, 26, 49, 43, 11]
2378,[0, 7, 97, 65, 7]
2379,[1, 10, 83, 21, 4]
2380,[0, 24, 9, 155, 10]
2381,[0, 17, 100, 30, 5]
2382,[0, 21, 11, 66, 10]
2383,[0, 19, 118, 39, 6]
2384,[0, 0, 77, 170, 16]
2385,[0, 24, 53, 37, 19]
2386,[1, 8, 37, 59, 17]
2387,[1, 17, 15, 39, 11]
2388,[1, 16, 86, 178, 15]
2389,[1, 22, 85, 86, 5]
2390,[0, 0, 134, 121, 18]
2391,[0, 5, 29, 228, 18]
2392,[0, 22, 95, 215, 11]
2393,[1, 4, 29, 42, 13]
2394,[1, 20, 48, 129, 11]
2395,[0, 25, 73, 156, 5]
2396,[1, 16, 1, 86, 18]
2397,[0, 24, 112, 57, 4]
2398,[0, 22, 78, 200, 0]
2399,[1, 5, 73, 153, 19]
2400,[1, 10, 80, 39, 12]
2401,[1, 24, 118, 97, 3]
2402,[0, 29, 57, 132, 0]
2403,[1, 25, 75, 114, 1]
2404,[1, 8, 135, 125, 5]
2405,[0, 26, 83, 86, 15]
2406,[1, 7, 86, 0, 4]
2407,[0, 7, 32, 176, 1]
2408,[1, 0, 65, 188, 15]
2409,[1, 13, 96, 19, 18]
2410,[1, 23, 17, 8, 11]
2411,[1, 22, 36, 94, 13]
2412,[0, 6, 130, 25, 16]
2413,[0, 25, 2, 44, 0]
2414,[1, 8, 39, 177, 6]
2415,[0, 2, 100, 83, 6]
2416,[0, 15, 123, 213, 1]
2417,[0, 4, 43, 178, 1]
2418,[0, 25, 78, 26, 10]
2419,[0, 11, 5, 197, 6]
2420,[0, 3, 75, 102, 7]
2421,[1, 23, 109, 117, 8]
2422,[0, 23, 68, 176, 14]
2423,[1, 3, 100, 221, 15]
2424,[0, 15, 125, 215, 4]
2425,[0, 12, 121, 126, 10]
2426,[1, 19, 113, 192, 17]
2427,[0, 15, 95, 145, 3]
2428,[1, 6, 40, 216, 4]
2429,[0, 20, 69, 211, 15]
2430,[0, 19, 74, 101, 13]
2431,[1, 23, 58, 230, 10]
2432,[0, 1, 37, 109, 7]
2433,[1, 1, 118, 45, 12]
2434,[1, 26, 29, 46, 10]
2435,[1, 22, 69, 54, 0]
2436,[1, 14, 74, 228, 4]
2437,[0, 27, 6, 125, 17]
2438,[1, 27, 2, 175, 4]
2439,[0, 17, 58, 122, 6]
2440,[1, 26, 69, 45, 19]
2441,[0, 8, 118, 55, 6]
2442,[1, 18, 96, 200, 17]
2443,[0, 7, 20, 198, 12]
2444,[1, 4, 126, 139, 10]
2445,[1, 20, 11, 65, 2]
2446,[1, 5, 128, 163, 19]
2447,[1, 20, 36, 52, 5]
2448,[0, 3, 119, 116, 14]
2449,[0, 1, 115, 118, 4]
2450,[1, 4, 49, 21, 3]
2451,[0, 8, 21, 124, 18]
2452,[1, 28, 63, 164, 12]
2453,[1, 22, 18, 172, 14]
2454,[1, 12, 32, 205, 8]
2455,[1, 9, 70, 141, 19]
2456,[0, 1, 116, 194, 6]
2457,[1, 25, 22, 83, 16]
2458,[0, 12, 85, 189, 7]
2459,[0, 17, 27, 73, 4]
2460,[1, 29, 124, 230, 17]
2461,[0, 9, 44, 18, 0]
2462,[0, 10, 105, 47, 15]
2463,[0, 24, 76, 130, 0]
2464,[1, 0, 82, 152, 9]
2465,[0, 6, 127, 186, 9]
2466,[1, 13, 21, 152, 20]
2467,[0, 25, 14, 228, 6]
2468,[1, 6, 41, 64, 5]
2469,[1, 18, 7, 176, 1]
2470,[1, 2, 11, 69, 0]
2471,[1, 22, 67, 173, 5]
2472,[0, 15, 83, 215, 12]
2473,[1, 10, 90, 23, 1]
2474,[1, 1, 7, 157, 11]
2475,[0, 5, 0, 167, 5]
2476,[1, 27, 86, 218, 15]
2477,[0, 25, 108, 182, 18]
2478,[1, 2, 23, 224, 11]
2479,[0, 25, 30, 25, 11]
2480,[0, 0, 59, 227, 10]
2481,[1, 18, 58, 63, 18]
2482,[0, 7, 64, 31, 2]
2483,[0, 12, 20, 36, 8]
2484,[0, 25, 23, 122, 4]
2485,[0, 26, 42, 108, 0]
2486,[0, 23, 65, 90, 14]
2487,[1, 10, 34, 10, 20]
2488,[0, 29, 42, 117, 13]
2489,[0, 14, 23, 106, 14]
2490,[1, 11, 135, 133, 9]
2491,[1, 13, 101, 183, 10]
2492,[0, 22, 59, 48, 11]
2493,[0, 17, 14, 64, 19]
2494,[1, 11, 3, 203, 11]
2495,[0, 11, 78, 28, 12]
2496,[0, 18, 56, 100, 15]
2497,[1, 6, 15, 115, 8]
2498,[1, 16, 136, 52, 16]
2499,[0, 22, 19, 170, 5]
2500,[1, 4, 93, 74, 20]
2501,[0, 23, 103, 103, 11]
2502,[0, 15, 96, 217, 4]
2503,[0, 5, 125, 14, 20]
2504,[0, 26, 24, 84, 10]
2505,[1, 8, 16, 115, 7]
2506,[0, 24, 76, 160, 2]
2507,[0, 19, 125, 50, 13]
2508,[1, 26, 110, 49, 4]
2509,[0, 10, 130, 62, 19]
2510,[1, 24, 34, 110, 12]
2511,[0, 18, 93, 31, 19]
2512,[0, 10, 118, 116, 19]
2513,[1, 2, 26, 141, 16]
2514,[0, 27, 64, 160, 5]
2515,[0, 24, 5, 101, 14]
2516,[1, 10, 102, 47, 12]
2517,[1, 9, 28, 30, 13]
2518,[0, 23, 84, 90, 1]
2519,[1, 2, 46, 202, 11]
2520,[0, 1, 23, 149, 11]
2521,[1, 4, 50, 20, 17]
2522,[0, 16, 108, 94, 14]
2523,[0, 0, 29, 131, 14]
2524,[1, 5, 104, 40, 1]
2525,[0, 2, 99, 60, 18]
2526,[0, 11, 43, 145, 17]
2527,[1, 29, 55, 83, 2]
2528,[0, 3, 2, 107, 6]
2529,[1, 22, 128, 165, 18]
2530,[0, 9, 133, 202, 3]
2531,[0, 3, 56, 21, 18]
2532,[1, 1, 36, 199, 9]
2533,[1, 19, 125, 166, 10]
2534,[0, 17, 46, 129, 19]
2535,[0, 15, 124, 44, 6]
2536,[1, 2, 6, 154, 3]
2537,[0, 2, 68, 37, 8]
2538,[1, 26, 83, 219, 6]
2539,[1, 17, 73, 12, 1]
2540,[0, 6, 133, 98, 7]
2541,[1, 12, 58, 28, 4]
2542,[1, 22, 26, 217, 10]
2543,[1, 27, 127, 148, 2]
2544,[1, 29, 134, 177, 6]
2545,[0, 17, 70, 230, 8]
2546,[0, 2, 118, 10, 16]
2547,[0, 10, 50, 54, 0]
2548,[1, 11, 116, 189, 1]
2549,[1, 5, 113, 47, 17]
2550,[1, 23, 85, 10, 2]
2551,[1, 2, 51, 198, 7]
2552,[0, 14, 35, 1, 1]
2553,[0, 1, 32, 102, 2]
2554,[1, 21, 107, 120, 17]
2555,[1, 17, 81, 106, 19]
2556,[1, 14, 39, 189, 19]
2557,[0, 10, 132, 11, 7]
2558,[0, 21, 104, 162, 17]
2559,[0, 8, 12, 187, 7]
2560,[0, 13, 42, 169, 13]
2561,[1, 24, 70, 226, 20]
2562,[1, 2, 113, 14, 4]
2563,[0, 14, 41, 157, 8]
2564,[0, 18, 41, 80, 11]
2565,[1, 2, 92, 40, 11]
2566,[1, 14, 2, 99, 19]
2567,[0, 28, 112, 225, 3]
2568,[1, 26, 53, 19, 9]
2569,[1, 13, 100, 82, 20]
2570,[1, 23, 112, 111, 1]
2571,[0, 20, 42, 161, 6]
2572,[1, 13, 35, 48, 13]
2573,[1, 7, 83, 131, 15]
2574,[1, 5, 30, 69, 6]
2575,[1, 28, 3, 103, 17]
2576,[0, 22, 123, 136, 5]
2577,[0, 28, 47, 139, 3]
2578,[1, 10, 26, 5, 15]
2579,[0, 12, 69, 78, 18]
2580,[1, 15, 128, 146, 2]
2581,[1, 13, 130, 231, 12]
2582,[1, 20, 106, 203, 7]
2583,[1, 18, 130, 72, 11]
2584,[0, 11, 8, 122, 18]
2585,[1, 21, 126, 36, 19]
2586,[0, 24, 64, 58, 18]
2587,[1, 0, 12, 208, 2]
2588,[0, 26, 73, 120, 15]
2589,[1, 20, 74, 96, 17]
2590,[0, 22, 93, 147, 14]
2591,[1, 13, 106, 51, 3]
2592,[0, 20, 122, 36, 12]
2593,[1, 0, 101, 150, 11]
2594,[0, 20, 73, 76, 16]
2595,[1, 22, 48, 141, 9]
2596,[1, 5, 101, 92, 10]
2597,[0, 20, 81, 8, 3]
2598,[0, 6, 129, 151, 11]
2599,[1, 1, 125, 34, 1]
2600,[0, 15, 43, 159, 20]
2601,[0, 28, 120, 182, 5]
2602,[1, 24, 54, 140, 2]
2603,[1, 10, 75, 123, 6]
2604,[1, 5, 65, 49, 17]
2605,[1, 25, 127, 168, 6]
2606,[1, 1, 24, 111, 1]
2607,[0, 13, 33, 18, 13]
2608,[0, 9, 40, 179, 0]
2609,[1, 8, 19, 12, 17]
2610,[1, 0, 43, 72, 0]
2611,[0, 17, 40, 93, 20]
2612,[0, 14, 56, 69, 16]
2613,[0, 17, 53, 175, 12]
2614,[1, 18, 47, 34, 5]
2615,[0, 23, 78, 192, 20]
2616,[1, 2, 2, 201, 1]
2617,[0, 13, 1, 129, 20]
2618,[1, 7, 33, 43, 18]
2619,[1, 1, 7, 113, 12]
2620,[0, 5, 82, 214, 14]
2621,[0, 29, 77, 183, 11]
2622,[1, 14, 9, 36, 16]
2623,[1, 7, 80, 122, 7]
2624,[0, 2, 14, 56, 0]
2625,[0, 6, 94, 66, 18]
2626,[0, 2, 106, 162, 7]
2627,[1, 19, 60, 2, 7]
2628,[1, 19, 29, 30, 14]
2629,[0, 24, 65, 141, 19]
2630,[0, 7, 25, 45, 20]
2631,[1, 26, 136, 25, 5]
2632,[0, 21, 83, 9, 6]
2633,[1, 14, 55, 58, 4]
2634,[1, 6, 133, 155, 15]
2635,[0, 21, 64, 69, 3]
2636,[0, 25, 47, 219, 12]
2637,[0, 10, 12, 27, 8]
2638,[1, 15, 8, 152, 3]
2639,[1, 14, 6, 201, 8]
2640,[1, 13, 91, 138, 6]
2641,[1, 21, 104, 176, 9]
2642,[0, 0, 127, 159, 8]
2643,[1, 3, 26, 181, 15]
